bdt_score,label,weight,process
0.7930759,0,1491.24,aa_ww
0.89452475,1,2143.1800000000003,FM2_Lambda4
0.3605945,0,1491.24,aa_ww
0.28821787,0,1491.24,aa_ww
0.49823242,0,1491.24,aa_ww
0.24416159,1,2143.1800000000003,FM2_Lambda4
0.53190106,0,1491.24,aa_ww
0.8276241,0,1491.24,aa_ww
0.3754002,0,1491.24,aa_ww
0.18666498,0,1491.24,aa_ww
0.39186123,1,2143.1800000000003,FM2_Lambda4
0.31192145,0,1491.24,aa_ww
0.35553652,1,2143.1800000000003,FM2_Lambda4
0.21922994,0,1491.24,aa_ww
0.3681108,0,1491.24,aa_ww
0.9964529,1,2143.1800000000003,FM2_Lambda4
0.17238076,0,1491.24,aa_ww
0.15578932,0,1491.24,aa_ww
0.22007367,0,1491.24,aa_ww
0.9721263,1,2143.1800000000003,FM2_Lambda4
0.25466734,0,1491.24,aa_ww
0.71325755,0,1491.24,aa_ww
0.37898195,0,1491.24,aa_ww
0.55123997,1,2143.1800000000003,FM2_Lambda4
0.7499676,1,2143.1800000000003,FM2_Lambda4
0.38981563,0,1491.24,aa_ww
0.4079071,0,1491.24,aa_ww
0.38605738,0,1491.24,aa_ww
0.492226,0,1491.24,aa_ww
0.6517494,1,2143.1800000000003,FM2_Lambda4
0.8399995,1,2143.1800000000003,FM2_Lambda4
0.5265946,0,1491.24,aa_ww
0.5039145,0,1491.24,aa_ww
0.93593043,1,2143.1800000000003,FM2_Lambda4
0.26498616,1,2143.1800000000003,FM2_Lambda4
0.21346058,0,1491.24,aa_ww
0.7337016,1,2143.1800000000003,FM2_Lambda4
0.93859273,1,2143.1800000000003,FM2_Lambda4
0.30970597,0,1491.24,aa_ww
0.99060035,1,2143.1800000000003,FM2_Lambda4
0.5018119,0,1491.24,aa_ww
0.34619483,0,1491.24,aa_ww
0.27722773,1,2143.1800000000003,FM2_Lambda4
0.5008409,0,1491.24,aa_ww
0.8868504,1,2143.1800000000003,FM2_Lambda4
0.93863046,1,2143.1800000000003,FM2_Lambda4
0.37880233,0,1491.24,aa_ww
0.9538375,1,2143.1800000000003,FM2_Lambda4
0.66675144,1,2143.1800000000003,FM2_Lambda4
0.54838777,1,2143.1800000000003,FM2_Lambda4
0.40479583,0,1491.24,aa_ww
0.64191496,1,2143.1800000000003,FM2_Lambda4
0.6851213,0,1491.24,aa_ww
0.5248244,0,1491.24,aa_ww
0.41833666,0,1491.24,aa_ww
0.7742744,1,2143.1800000000003,FM2_Lambda4
0.84378105,1,2143.1800000000003,FM2_Lambda4
0.9598635,1,2143.1800000000003,FM2_Lambda4
0.13631275,0,1491.24,aa_ww
0.6281308,0,1491.24,aa_ww
0.8838511,1,2143.1800000000003,FM2_Lambda4
0.984714,1,2143.1800000000003,FM2_Lambda4
0.32431817,0,1491.24,aa_ww
0.3916746,0,1491.24,aa_ww
0.92721176,1,2143.1800000000003,FM2_Lambda4
0.757043,1,2143.1800000000003,FM2_Lambda4
0.46618867,0,1491.24,aa_ww
0.42593876,0,1491.24,aa_ww
0.3689091,0,1491.24,aa_ww
0.62311023,1,2143.1800000000003,FM2_Lambda4
0.5642088,1,2143.1800000000003,FM2_Lambda4
0.9919001,1,2143.1800000000003,FM2_Lambda4
0.35414475,0,1491.24,aa_ww
0.82557696,0,1491.24,aa_ww
0.9427634,1,2143.1800000000003,FM2_Lambda4
0.46267822,0,1491.24,aa_ww
0.63745993,0,1491.24,aa_ww
0.64013743,1,2143.1800000000003,FM2_Lambda4
0.58421427,1,2143.1800000000003,FM2_Lambda4
0.19298084,0,1491.24,aa_ww
0.59735554,1,2143.1800000000003,FM2_Lambda4
0.3383097,0,1491.24,aa_ww
0.96863294,1,2143.1800000000003,FM2_Lambda4
0.94856626,1,2143.1800000000003,FM2_Lambda4
0.96224606,1,2143.1800000000003,FM2_Lambda4
0.6222424,0,1491.24,aa_ww
0.40937048,1,2143.1800000000003,FM2_Lambda4
0.5527479,0,1491.24,aa_ww
0.9069555,1,2143.1800000000003,FM2_Lambda4
0.42234805,1,2143.1800000000003,FM2_Lambda4
0.9844617,1,2143.1800000000003,FM2_Lambda4
0.48925257,0,1491.24,aa_ww
0.41599342,0,1491.24,aa_ww
0.7190208,0,1491.24,aa_ww
0.37961566,0,1491.24,aa_ww
0.46489725,0,1491.24,aa_ww
0.84141105,0,1491.24,aa_ww
0.17103842,0,1491.24,aa_ww
0.9825775,1,2143.1800000000003,FM2_Lambda4
0.40562943,0,1491.24,aa_ww
0.42231277,0,1491.24,aa_ww
0.5945875,1,2143.1800000000003,FM2_Lambda4
0.530309,1,2143.1800000000003,FM2_Lambda4
0.49899974,1,2143.1800000000003,FM2_Lambda4
0.47693622,0,1491.24,aa_ww
0.31860092,1,2143.1800000000003,FM2_Lambda4
0.4221917,0,1491.24,aa_ww
0.3319881,1,2143.1800000000003,FM2_Lambda4
0.8738175,1,2143.1800000000003,FM2_Lambda4
0.41592157,1,2143.1800000000003,FM2_Lambda4
0.9827352,1,2143.1800000000003,FM2_Lambda4
0.96394724,1,2143.1800000000003,FM2_Lambda4
0.26026887,0,1491.24,aa_ww
0.9887158,1,2143.1800000000003,FM2_Lambda4
0.72084856,1,2143.1800000000003,FM2_Lambda4
0.32430136,0,1491.24,aa_ww
0.9835654,1,2143.1800000000003,FM2_Lambda4
0.98871523,1,2143.1800000000003,FM2_Lambda4
0.38193652,0,1491.24,aa_ww
0.4506897,0,1491.24,aa_ww
0.63164,1,2143.1800000000003,FM2_Lambda4
0.18342964,0,1491.24,aa_ww
0.8829493,0,1491.24,aa_ww
0.32658875,0,1491.24,aa_ww
0.60491586,1,2143.1800000000003,FM2_Lambda4
0.92856604,1,2143.1800000000003,FM2_Lambda4
0.75175494,0,1491.24,aa_ww
0.37305793,0,1491.24,aa_ww
0.20763622,1,2143.1800000000003,FM2_Lambda4
0.9936906,1,2143.1800000000003,FM2_Lambda4
0.6126389,0,1491.24,aa_ww
0.6373195,1,2143.1800000000003,FM2_Lambda4
0.40481043,1,2143.1800000000003,FM2_Lambda4
0.3182089,0,1491.24,aa_ww
0.772721,1,2143.1800000000003,FM2_Lambda4
0.306933,1,2143.1800000000003,FM2_Lambda4
0.39323786,0,1491.24,aa_ww
0.5497749,1,2143.1800000000003,FM2_Lambda4
0.88204426,1,2143.1800000000003,FM2_Lambda4
0.95063615,1,2143.1800000000003,FM2_Lambda4
0.23045723,1,2143.1800000000003,FM2_Lambda4
0.51953876,1,2143.1800000000003,FM2_Lambda4
0.18069616,0,1491.24,aa_ww
0.31921548,0,1491.24,aa_ww
0.17856105,0,1491.24,aa_ww
0.48465526,0,1491.24,aa_ww
0.3192579,0,1491.24,aa_ww
0.54480803,0,1491.24,aa_ww
0.33891574,0,1491.24,aa_ww
0.31341556,0,1491.24,aa_ww
0.49884087,1,2143.1800000000003,FM2_Lambda4
0.5983909,1,2143.1800000000003,FM2_Lambda4
0.34971052,0,1491.24,aa_ww
0.18069066,0,1491.24,aa_ww
0.9832646,1,2143.1800000000003,FM2_Lambda4
0.6970336,0,1491.24,aa_ww
0.9905605,1,2143.1800000000003,FM2_Lambda4
0.59080964,0,1491.24,aa_ww
0.7081774,1,2143.1800000000003,FM2_Lambda4
0.5325244,0,1491.24,aa_ww
0.3790617,0,1491.24,aa_ww
0.3614756,0,1491.24,aa_ww
0.33460623,0,1491.24,aa_ww
0.9682238,1,2143.1800000000003,FM2_Lambda4
0.27432603,0,1491.24,aa_ww
0.4850969,0,1491.24,aa_ww
0.971074,1,2143.1800000000003,FM2_Lambda4
0.5149428,0,1491.24,aa_ww
0.95390844,1,2143.1800000000003,FM2_Lambda4
0.50411755,1,2143.1800000000003,FM2_Lambda4
0.44958824,1,2143.1800000000003,FM2_Lambda4
0.31778428,0,1491.24,aa_ww
0.87366426,1,2143.1800000000003,FM2_Lambda4
0.20192042,0,1491.24,aa_ww
0.5587488,0,1491.24,aa_ww
0.4837636,1,2143.1800000000003,FM2_Lambda4
0.8680545,1,2143.1800000000003,FM2_Lambda4
0.1762664,0,1491.24,aa_ww
0.93276143,1,2143.1800000000003,FM2_Lambda4
0.9838012,1,2143.1800000000003,FM2_Lambda4
0.7692718,1,2143.1800000000003,FM2_Lambda4
0.6747045,0,1491.24,aa_ww
0.5274613,1,2143.1800000000003,FM2_Lambda4
0.43000218,0,1491.24,aa_ww
0.9885111,1,2143.1800000000003,FM2_Lambda4
0.13488978,0,1491.24,aa_ww
0.9942835,1,2143.1800000000003,FM2_Lambda4
0.10787416,0,1491.24,aa_ww
0.36339754,0,1491.24,aa_ww
0.5672726,1,2143.1800000000003,FM2_Lambda4
0.36100662,0,1491.24,aa_ww
0.83087796,0,1491.24,aa_ww
0.33717233,0,1491.24,aa_ww
0.99147296,1,2143.1800000000003,FM2_Lambda4
0.38358423,0,1491.24,aa_ww
0.46799254,0,1491.24,aa_ww
0.75096726,1,2143.1800000000003,FM2_Lambda4
0.48010787,0,1491.24,aa_ww
0.4061789,0,1491.24,aa_ww
0.18884526,0,1491.24,aa_ww
0.81777984,1,2143.1800000000003,FM2_Lambda4
0.9597718,1,2143.1800000000003,FM2_Lambda4
0.9298233,1,2143.1800000000003,FM2_Lambda4
0.5362253,0,1491.24,aa_ww
0.96987975,0,1491.24,aa_ww
0.34137207,0,1491.24,aa_ww
0.17748432,0,1491.24,aa_ww
0.2165633,0,1491.24,aa_ww
0.256625,0,1491.24,aa_ww
0.5550847,0,1491.24,aa_ww
0.9472088,1,2143.1800000000003,FM2_Lambda4
0.37242937,0,1491.24,aa_ww
0.19485256,0,1491.24,aa_ww
0.4647631,0,1491.24,aa_ww
0.26088905,0,1491.24,aa_ww
0.16903481,0,1491.24,aa_ww
0.78476316,0,1491.24,aa_ww
0.27750057,1,2143.1800000000003,FM2_Lambda4
0.8692286,1,2143.1800000000003,FM2_Lambda4
0.9883853,1,2143.1800000000003,FM2_Lambda4
0.9665894,1,2143.1800000000003,FM2_Lambda4
0.9824306,1,2143.1800000000003,FM2_Lambda4
0.34828562,0,1491.24,aa_ww
0.53414315,1,2143.1800000000003,FM2_Lambda4
0.4384742,1,2143.1800000000003,FM2_Lambda4
0.5344924,1,2143.1800000000003,FM2_Lambda4
0.111477256,0,1491.24,aa_ww
0.46943983,0,1491.24,aa_ww
0.3228278,0,1491.24,aa_ww
0.19100113,0,1491.24,aa_ww
0.9632638,1,2143.1800000000003,FM2_Lambda4
0.2560975,0,1491.24,aa_ww
0.43908647,1,2143.1800000000003,FM2_Lambda4
0.46458855,0,1491.24,aa_ww
0.43825394,0,1491.24,aa_ww
0.8372085,1,2143.1800000000003,FM2_Lambda4
0.55983025,0,1491.24,aa_ww
0.2515441,0,1491.24,aa_ww
0.79620177,0,1491.24,aa_ww
0.9839648,1,2143.1800000000003,FM2_Lambda4
0.7641215,1,2143.1800000000003,FM2_Lambda4
0.25104165,1,2143.1800000000003,FM2_Lambda4
0.39883375,0,1491.24,aa_ww
0.96610194,1,2143.1800000000003,FM2_Lambda4
0.4634432,1,2143.1800000000003,FM2_Lambda4
0.73790455,0,1491.24,aa_ww
0.07922352,0,1491.24,aa_ww
0.3280312,0,1491.24,aa_ww
0.45622218,1,2143.1800000000003,FM2_Lambda4
0.24972169,0,1491.24,aa_ww
0.29406175,0,1491.24,aa_ww
0.6861246,1,2143.1800000000003,FM2_Lambda4
0.5813384,1,2143.1800000000003,FM2_Lambda4
0.39728826,1,2143.1800000000003,FM2_Lambda4
0.69150674,1,2143.1800000000003,FM2_Lambda4
0.99093163,1,2143.1800000000003,FM2_Lambda4
0.21357992,0,1491.24,aa_ww
0.9072196,0,1491.24,aa_ww
0.4783391,0,1491.24,aa_ww
0.9969181,1,2143.1800000000003,FM2_Lambda4
0.6041205,0,1491.24,aa_ww
0.42270356,0,1491.24,aa_ww
0.7344644,1,2143.1800000000003,FM2_Lambda4
0.8030849,1,2143.1800000000003,FM2_Lambda4
0.36822942,0,1491.24,aa_ww
0.6602149,1,2143.1800000000003,FM2_Lambda4
0.5850503,1,2143.1800000000003,FM2_Lambda4
0.54999393,1,2143.1800000000003,FM2_Lambda4
0.43737522,1,2143.1800000000003,FM2_Lambda4
0.4586414,0,1491.24,aa_ww
0.49801415,1,2143.1800000000003,FM2_Lambda4
0.28603435,0,1491.24,aa_ww
0.434198,0,1491.24,aa_ww
0.9625897,1,2143.1800000000003,FM2_Lambda4
0.98577976,1,2143.1800000000003,FM2_Lambda4
0.19055714,0,1491.24,aa_ww
0.22600281,0,1491.24,aa_ww
0.27864537,0,1491.24,aa_ww
0.41674405,0,1491.24,aa_ww
0.18333338,0,1491.24,aa_ww
0.36334977,0,1491.24,aa_ww
0.35262385,0,1491.24,aa_ww
0.3935834,0,1491.24,aa_ww
0.10248654,0,1491.24,aa_ww
0.76875055,1,2143.1800000000003,FM2_Lambda4
0.60094297,1,2143.1800000000003,FM2_Lambda4
0.23771736,0,1491.24,aa_ww
0.4651307,1,2143.1800000000003,FM2_Lambda4
0.35859612,0,1491.24,aa_ww
0.6327793,1,2143.1800000000003,FM2_Lambda4
0.34464478,0,1491.24,aa_ww
0.98497146,1,2143.1800000000003,FM2_Lambda4
0.31366706,1,2143.1800000000003,FM2_Lambda4
0.3591272,0,1491.24,aa_ww
0.20196192,0,1491.24,aa_ww
0.41537017,0,1491.24,aa_ww
0.45811495,0,1491.24,aa_ww
0.14464684,0,1491.24,aa_ww
0.98793614,1,2143.1800000000003,FM2_Lambda4
0.21868615,0,1491.24,aa_ww
0.5949003,0,1491.24,aa_ww
0.33157155,0,1491.24,aa_ww
0.8333954,0,1491.24,aa_ww
0.56577027,0,1491.24,aa_ww
0.40122166,0,1491.24,aa_ww
0.535965,0,1491.24,aa_ww
0.27192745,1,2143.1800000000003,FM2_Lambda4
0.26909426,0,1491.24,aa_ww
0.972896,1,2143.1800000000003,FM2_Lambda4
0.5698804,1,2143.1800000000003,FM2_Lambda4
0.6973236,1,2143.1800000000003,FM2_Lambda4
0.23911229,0,1491.24,aa_ww
0.52518755,0,1491.24,aa_ww
0.6132637,1,2143.1800000000003,FM2_Lambda4
0.47231498,0,1491.24,aa_ww
0.8955082,1,2143.1800000000003,FM2_Lambda4
0.34896687,1,2143.1800000000003,FM2_Lambda4
0.5458655,1,2143.1800000000003,FM2_Lambda4
0.79585683,1,2143.1800000000003,FM2_Lambda4
0.21178561,0,1491.24,aa_ww
0.9756252,1,2143.1800000000003,FM2_Lambda4
0.50771105,0,1491.24,aa_ww
0.33824402,1,2143.1800000000003,FM2_Lambda4
0.4109006,0,1491.24,aa_ww
0.56303126,0,1491.24,aa_ww
0.38304427,0,1491.24,aa_ww
0.33927196,0,1491.24,aa_ww
0.945744,1,2143.1800000000003,FM2_Lambda4
0.20703538,0,1491.24,aa_ww
0.44229507,0,1491.24,aa_ww
0.42472807,0,1491.24,aa_ww
0.8397684,1,2143.1800000000003,FM2_Lambda4
0.53810555,0,1491.24,aa_ww
0.76199603,1,2143.1800000000003,FM2_Lambda4
0.47156227,1,2143.1800000000003,FM2_Lambda4
0.35831362,0,1491.24,aa_ww
0.4807625,0,1491.24,aa_ww
0.8449757,1,2143.1800000000003,FM2_Lambda4
0.9455067,1,2143.1800000000003,FM2_Lambda4
0.36383402,0,1491.24,aa_ww
0.48559454,0,1491.24,aa_ww
0.42238474,0,1491.24,aa_ww
0.32874697,1,2143.1800000000003,FM2_Lambda4
0.9899305,1,2143.1800000000003,FM2_Lambda4
0.99404645,1,2143.1800000000003,FM2_Lambda4
0.99762017,1,2143.1800000000003,FM2_Lambda4
0.31328115,0,1491.24,aa_ww
0.48583913,0,1491.24,aa_ww
0.9582222,1,2143.1800000000003,FM2_Lambda4
0.6000711,0,1491.24,aa_ww
0.34011343,0,1491.24,aa_ww
0.5304816,1,2143.1800000000003,FM2_Lambda4
0.47884795,0,1491.24,aa_ww
0.9789128,1,2143.1800000000003,FM2_Lambda4
0.535024,0,1491.24,aa_ww
0.60382956,0,1491.24,aa_ww
0.47604343,1,2143.1800000000003,FM2_Lambda4
0.69776547,0,1491.24,aa_ww
0.9830481,1,2143.1800000000003,FM2_Lambda4
0.2774003,0,1491.24,aa_ww
0.9710844,1,2143.1800000000003,FM2_Lambda4
0.9685166,1,2143.1800000000003,FM2_Lambda4
0.8773975,1,2143.1800000000003,FM2_Lambda4
0.4040777,0,1491.24,aa_ww
0.9595697,1,2143.1800000000003,FM2_Lambda4
0.9827315,1,2143.1800000000003,FM2_Lambda4
0.39895982,0,1491.24,aa_ww
0.41028234,0,1491.24,aa_ww
0.21960236,0,1491.24,aa_ww
0.49132565,1,2143.1800000000003,FM2_Lambda4
0.66615736,0,1491.24,aa_ww
0.33417687,0,1491.24,aa_ww
0.26554334,0,1491.24,aa_ww
0.9947619,1,2143.1800000000003,FM2_Lambda4
0.91102,1,2143.1800000000003,FM2_Lambda4
0.3515588,0,1491.24,aa_ww
0.8711261,1,2143.1800000000003,FM2_Lambda4
0.4976399,0,1491.24,aa_ww
0.3859853,1,2143.1800000000003,FM2_Lambda4
0.12018994,1,2143.1800000000003,FM2_Lambda4
0.37956926,0,1491.24,aa_ww
0.2682441,0,1491.24,aa_ww
0.40914923,1,2143.1800000000003,FM2_Lambda4
0.32445252,0,1491.24,aa_ww
0.40349224,0,1491.24,aa_ww
0.22811069,0,1491.24,aa_ww
0.33601174,1,2143.1800000000003,FM2_Lambda4
0.38685206,0,1491.24,aa_ww
0.9876907,1,2143.1800000000003,FM2_Lambda4
0.12192588,0,1491.24,aa_ww
0.3239615,1,2143.1800000000003,FM2_Lambda4
0.22110344,0,1491.24,aa_ww
0.19611937,0,1491.24,aa_ww
0.2651249,0,1491.24,aa_ww
0.46841818,0,1491.24,aa_ww
0.68235004,1,2143.1800000000003,FM2_Lambda4
0.6384498,1,2143.1800000000003,FM2_Lambda4
0.9077146,1,2143.1800000000003,FM2_Lambda4
0.43291062,0,1491.24,aa_ww
0.4749249,1,2143.1800000000003,FM2_Lambda4
0.9773548,1,2143.1800000000003,FM2_Lambda4
0.7230286,1,2143.1800000000003,FM2_Lambda4
0.9915507,1,2143.1800000000003,FM2_Lambda4
0.98390305,1,2143.1800000000003,FM2_Lambda4
0.38517445,0,1491.24,aa_ww
0.9326431,1,2143.1800000000003,FM2_Lambda4
0.47975126,0,1491.24,aa_ww
0.90009075,1,2143.1800000000003,FM2_Lambda4
0.8542471,1,2143.1800000000003,FM2_Lambda4
0.39488512,0,1491.24,aa_ww
0.19207148,0,1491.24,aa_ww
0.29402333,0,1491.24,aa_ww
0.37036687,0,1491.24,aa_ww
0.36614695,0,1491.24,aa_ww
0.8389232,1,2143.1800000000003,FM2_Lambda4
0.94106674,1,2143.1800000000003,FM2_Lambda4
0.98860395,1,2143.1800000000003,FM2_Lambda4
0.20990618,0,1491.24,aa_ww
0.2693702,0,1491.24,aa_ww
0.86402917,0,1491.24,aa_ww
0.9394385,1,2143.1800000000003,FM2_Lambda4
0.26975057,1,2143.1800000000003,FM2_Lambda4
0.13622826,0,1491.24,aa_ww
0.44640312,0,1491.24,aa_ww
0.32815018,0,1491.24,aa_ww
0.4650352,0,1491.24,aa_ww
0.96081305,1,2143.1800000000003,FM2_Lambda4
0.8304511,0,1491.24,aa_ww
0.6019649,0,1491.24,aa_ww
0.745915,1,2143.1800000000003,FM2_Lambda4
0.82905746,1,2143.1800000000003,FM2_Lambda4
0.44512007,1,2143.1800000000003,FM2_Lambda4
0.61743355,1,2143.1800000000003,FM2_Lambda4
0.3346392,0,1491.24,aa_ww
0.35138085,1,2143.1800000000003,FM2_Lambda4
0.3349218,0,1491.24,aa_ww
0.53351736,0,1491.24,aa_ww
0.5264072,0,1491.24,aa_ww
0.3378943,1,2143.1800000000003,FM2_Lambda4
0.9394989,1,2143.1800000000003,FM2_Lambda4
0.43803096,0,1491.24,aa_ww
0.6188125,1,2143.1800000000003,FM2_Lambda4
0.24258175,1,2143.1800000000003,FM2_Lambda4
0.5558967,1,2143.1800000000003,FM2_Lambda4
0.9158755,1,2143.1800000000003,FM2_Lambda4
0.28692776,1,2143.1800000000003,FM2_Lambda4
0.75792843,1,2143.1800000000003,FM2_Lambda4
0.9146785,1,2143.1800000000003,FM2_Lambda4
0.73069775,0,1491.24,aa_ww
0.29543307,1,2143.1800000000003,FM2_Lambda4
0.61952555,0,1491.24,aa_ww
0.928069,1,2143.1800000000003,FM2_Lambda4
0.1518343,0,1491.24,aa_ww
0.34738803,0,1491.24,aa_ww
0.98176306,1,2143.1800000000003,FM2_Lambda4
0.27838475,0,1491.24,aa_ww
0.33755866,0,1491.24,aa_ww
0.30472076,0,1491.24,aa_ww
0.35060298,0,1491.24,aa_ww
0.38272327,0,1491.24,aa_ww
0.44857,0,1491.24,aa_ww
0.9767626,1,2143.1800000000003,FM2_Lambda4
0.86282116,1,2143.1800000000003,FM2_Lambda4
0.36672655,0,1491.24,aa_ww
0.94645226,1,2143.1800000000003,FM2_Lambda4
0.48081797,1,2143.1800000000003,FM2_Lambda4
0.28298673,0,1491.24,aa_ww
0.86846447,0,1491.24,aa_ww
0.56244344,0,1491.24,aa_ww
0.98808575,1,2143.1800000000003,FM2_Lambda4
0.3361712,0,1491.24,aa_ww
0.5430073,1,2143.1800000000003,FM2_Lambda4
0.34445983,0,1491.24,aa_ww
0.3479347,0,1491.24,aa_ww
0.3083648,0,1491.24,aa_ww
0.8254052,0,1491.24,aa_ww
0.60709643,1,2143.1800000000003,FM2_Lambda4
0.98264885,1,2143.1800000000003,FM2_Lambda4
0.60929525,0,1491.24,aa_ww
0.5060708,1,2143.1800000000003,FM2_Lambda4
0.403179,0,1491.24,aa_ww
0.9891964,1,2143.1800000000003,FM2_Lambda4
0.33015254,0,1491.24,aa_ww
0.44812253,1,2143.1800000000003,FM2_Lambda4
0.99785393,1,2143.1800000000003,FM2_Lambda4
0.98468274,1,2143.1800000000003,FM2_Lambda4
0.27094972,0,1491.24,aa_ww
0.25163984,0,1491.24,aa_ww
0.23030917,0,1491.24,aa_ww
0.9694883,1,2143.1800000000003,FM2_Lambda4
0.487533,1,2143.1800000000003,FM2_Lambda4
0.6971755,0,1491.24,aa_ww
0.98834467,1,2143.1800000000003,FM2_Lambda4
0.5558102,1,2143.1800000000003,FM2_Lambda4
0.33464715,0,1491.24,aa_ww
0.23224151,0,1491.24,aa_ww
0.97977763,1,2143.1800000000003,FM2_Lambda4
0.509046,0,1491.24,aa_ww
0.84616345,1,2143.1800000000003,FM2_Lambda4
0.1831448,1,2143.1800000000003,FM2_Lambda4
0.48938265,1,2143.1800000000003,FM2_Lambda4
0.89328396,1,2143.1800000000003,FM2_Lambda4
0.97774005,1,2143.1800000000003,FM2_Lambda4
0.32855383,0,1491.24,aa_ww
0.65611494,0,1491.24,aa_ww
0.98289734,1,2143.1800000000003,FM2_Lambda4
0.45384738,0,1491.24,aa_ww
0.98380035,1,2143.1800000000003,FM2_Lambda4
0.94618505,1,2143.1800000000003,FM2_Lambda4
0.54469806,1,2143.1800000000003,FM2_Lambda4
0.5198319,1,2143.1800000000003,FM2_Lambda4
0.43119287,0,1491.24,aa_ww
0.78326744,1,2143.1800000000003,FM2_Lambda4
0.49557957,0,1491.24,aa_ww
0.28670487,0,1491.24,aa_ww
0.44202355,0,1491.24,aa_ww
0.98426974,1,2143.1800000000003,FM2_Lambda4
0.4599479,1,2143.1800000000003,FM2_Lambda4
0.360174,0,1491.24,aa_ww
0.38350263,1,2143.1800000000003,FM2_Lambda4
0.38357687,0,1491.24,aa_ww
0.76677907,1,2143.1800000000003,FM2_Lambda4
0.9919391,1,2143.1800000000003,FM2_Lambda4
0.23334616,0,1491.24,aa_ww
0.45473936,0,1491.24,aa_ww
0.50979143,1,2143.1800000000003,FM2_Lambda4
0.7278112,1,2143.1800000000003,FM2_Lambda4
0.71952933,1,2143.1800000000003,FM2_Lambda4
0.17509489,0,1491.24,aa_ww
0.73389673,0,1491.24,aa_ww
0.989296,1,2143.1800000000003,FM2_Lambda4
0.44943756,0,1491.24,aa_ww
0.97321033,1,2143.1800000000003,FM2_Lambda4
0.7787985,0,1491.24,aa_ww
0.1760798,0,1491.24,aa_ww
0.4056697,1,2143.1800000000003,FM2_Lambda4
0.9094701,1,2143.1800000000003,FM2_Lambda4
0.72295356,1,2143.1800000000003,FM2_Lambda4
0.5833694,0,1491.24,aa_ww
0.54657286,1,2143.1800000000003,FM2_Lambda4
0.49532008,0,1491.24,aa_ww
0.29869112,0,1491.24,aa_ww
0.35817146,0,1491.24,aa_ww
0.80692154,1,2143.1800000000003,FM2_Lambda4
0.8455805,1,2143.1800000000003,FM2_Lambda4
0.96168244,1,2143.1800000000003,FM2_Lambda4
0.9231188,1,2143.1800000000003,FM2_Lambda4
0.4548295,0,1491.24,aa_ww
0.41371363,1,2143.1800000000003,FM2_Lambda4
0.317933,0,1491.24,aa_ww
0.87103295,1,2143.1800000000003,FM2_Lambda4
0.5871309,1,2143.1800000000003,FM2_Lambda4
0.22275946,0,1491.24,aa_ww
0.72892493,1,2143.1800000000003,FM2_Lambda4
0.9913215,1,2143.1800000000003,FM2_Lambda4
0.41208258,0,1491.24,aa_ww
0.5436985,1,2143.1800000000003,FM2_Lambda4
0.9968072,1,2143.1800000000003,FM2_Lambda4
0.49471796,1,2143.1800000000003,FM2_Lambda4
0.91333324,1,2143.1800000000003,FM2_Lambda4
0.73847485,0,1491.24,aa_ww
0.9177684,1,2143.1800000000003,FM2_Lambda4
0.91433054,1,2143.1800000000003,FM2_Lambda4
0.9925841,1,2143.1800000000003,FM2_Lambda4
0.41956088,0,1491.24,aa_ww
0.58459765,0,1491.24,aa_ww
0.6967899,0,1491.24,aa_ww
0.64106506,0,1491.24,aa_ww
0.9271892,1,2143.1800000000003,FM2_Lambda4
0.3927565,0,1491.24,aa_ww
0.501744,1,2143.1800000000003,FM2_Lambda4
0.51763403,1,2143.1800000000003,FM2_Lambda4
0.80717325,0,1491.24,aa_ww
0.92987406,1,2143.1800000000003,FM2_Lambda4
0.96564263,1,2143.1800000000003,FM2_Lambda4
0.8252682,1,2143.1800000000003,FM2_Lambda4
0.5139919,1,2143.1800000000003,FM2_Lambda4
0.42702836,0,1491.24,aa_ww
0.31302884,0,1491.24,aa_ww
0.52480876,1,2143.1800000000003,FM2_Lambda4
0.30949655,0,1491.24,aa_ww
0.9938921,1,2143.1800000000003,FM2_Lambda4
0.39522114,0,1491.24,aa_ww
0.94304526,0,1491.24,aa_ww
0.40192497,0,1491.24,aa_ww
0.3078479,1,2143.1800000000003,FM2_Lambda4
0.3515523,0,1491.24,aa_ww
0.53395325,1,2143.1800000000003,FM2_Lambda4
0.17444408,1,2143.1800000000003,FM2_Lambda4
0.5080272,0,1491.24,aa_ww
0.31925362,1,2143.1800000000003,FM2_Lambda4
0.27237526,0,1491.24,aa_ww
0.41576663,0,1491.24,aa_ww
0.6377494,0,1491.24,aa_ww
0.62541485,0,1491.24,aa_ww
0.28404793,0,1491.24,aa_ww
0.504134,0,1491.24,aa_ww
0.97159576,1,2143.1800000000003,FM2_Lambda4
0.66522634,0,1491.24,aa_ww
0.22833999,1,2143.1800000000003,FM2_Lambda4
0.9523274,1,2143.1800000000003,FM2_Lambda4
0.21515845,0,1491.24,aa_ww
0.38712892,0,1491.24,aa_ww
0.97928864,1,2143.1800000000003,FM2_Lambda4
0.9851902,1,2143.1800000000003,FM2_Lambda4
0.2829257,0,1491.24,aa_ww
0.39943698,0,1491.24,aa_ww
0.55617684,0,1491.24,aa_ww
0.95933646,1,2143.1800000000003,FM2_Lambda4
0.7210682,0,1491.24,aa_ww
0.4162967,0,1491.24,aa_ww
0.56948966,1,2143.1800000000003,FM2_Lambda4
0.62522244,0,1491.24,aa_ww
0.8743737,0,1491.24,aa_ww
0.1154636,0,1491.24,aa_ww
